Nome Jogador,Valor Mercado,ID_Jogador,País de Origem,Posição,Numero_da_Camisa,Data_de_Nascimento,Altura,Pe,No_time_desde,Identifier,Camp,Ano,Time
Felipe Andrade,-,884070,Brasil,            Zagueiro,13,29/05/2002 (19),"1,82m",direito,19/07/2023,BRA1_2023,BRA1,2023,Fluminense FC
Luan Freitas,-,678376,Brasil,            Zagueiro,40,20/01/2001 (20),"1,84m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Kayky Almeida,-,1089609,Brasil,            Zagueiro,41,01/05/2005 (16),"1,85m",esquerdo,,BRA1_2023,BRA1,2023,Fluminense FC
Marcelo,"3,00 mi. €",44501,Brasil,            Lateral Esq.,12,12/05/1988 (33),"1,74m",esquerdo,24/02/2023,BRA1_2023,BRA1,2023,Fluminense FC
Jorge,"2,80 mi. €",345084,Brasil,            Lateral Esq.,6,28/03/1996 (25),"1,84m",esquerdo,09/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Caio Paulista,"2,20 mi. €",601011,Brasil,            Lateral Esq.,70,11/05/1998 (23),"1,84m",esquerdo,11/09/2021,BRA1_2023,BRA1,2023,Fluminense FC
Diogo Barbosa,"1,50 mi. €",167724,Brasil,            Lateral Esq.,16,17/08/1992 (29),"1,79m",esquerdo,01/01/2024,BRA1_2023,BRA1,2023,Fluminense FC
Rafael Monteiro,-,1083669,Brasil,            Lateral Esq.,47,14/02/2004 (17),"1,73m",esquerdo,,BRA1_2023,BRA1,2023,Fluminense FC
Jefté,-,851595,Brasil,            Lateral Esq.,-,21/12/2003 (18),"1,83m",esquerdo,01/07/2023,BRA1_2023,BRA1,2023,Fluminense FC
Marcos Pedro,-,884071,Brasil,            Lateral Esq.,-,01/12/2001 (20),"1,74m",esquerdo,,BRA1_2023,BRA1,2023,Fluminense FC
Esquerdinha,-,1004737,Brasil,            Lateral Esq.,53,28/02/2006 (15),"1,83m",esquerdo,01/07/2024,BRA1_2023,BRA1,2023,Fluminense FC
Guga,"6,00 mi. €",592344,Brasil,            Lateral Dir.,23,29/08/1998 (23),"1,73m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Calegari,"4,00 mi. €",686597,Brasil,            Lateral Dir.,31,27/02/2002 (19),"1,71m",direito,06/01/2020,BRA1_2023,BRA1,2023,Fluminense FC
Samuel Xavier,"1,00 mi. €",198250,Brasil,            Lateral Dir.,2,06/06/1990 (31),"1,66m",direito,05/03/2021,BRA1_2023,BRA1,2023,Fluminense FC
Julio Fidelis,-,1119008,Brasil,            Lateral Dir.,36,06/11/2006 (15),-,direito,,BRA1_2023,BRA1,2023,Fluminense FC
André,"2,00 mi. €",800176,Brasil,            Volante,7,16/07/2001 (20),"1,76m",direito,01/03/2021,BRA1_2023,BRA1,2023,Fluminense FC
Thiago Santos,800 mil €,346922,Brasil,            Volante,29,05/09/1989 (32),"1,81m",direito,31/03/2023,BRA1_2023,BRA1,2023,Fluminense FC
Felipe Melo,500 mil €,35537,Brasil,            Volante,30,26/06/1983 (38),"1,83m",direito,01/01/2022,BRA1_2023,BRA1,2023,Fluminense FC
Thiago,-,1086260,Brasil,            Volante,42,27/04/2004 (17),-, ,,BRA1_2023,BRA1,2023,Fluminense FC
Dohmann,-,1089610,Brasil,            Volante,52,15/03/2005 (16),-, ,,BRA1_2023,BRA1,2023,Fluminense FC
Freitas,-,1064930,Brasil,            Volante,-,04/03/2003 (18),"1,78m",direito,,BRA1_2023,BRA1,2023,Fluminense FC
João Lourenço,-,1089611,Brasil,            Meio-Campo,-,15/07/2005 (16),-,direito,,BRA1_2023,BRA1,2023,Fluminense FC
Alexsander,-,997714,Brasil,            Volante,5,08/10/2003 (18),"1,78m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Martinelli,"3,00 mi. €",815558,Brasil,            Meia Central,8,05/10/2001 (20),"1,76m",direito,01/07/2020,BRA1_2023,BRA1,2023,Fluminense FC
Yago Felipe,"2,50 mi. €",346935,Brasil,            Meia Central,-,03/02/1995 (26),"1,74m",direito,17/01/2020,BRA1_2023,BRA1,2023,Fluminense FC
Leonardo Fernández,"5,00 mi. €",375610,Uruguai,            Meia Ofensivo,17,08/11/1998 (23),"1,66m",esquerdo,04/07/2023,BRA1_2023,BRA1,2023,Fluminense FC
Gabriel Pirani,"4,50 mi. €",813107,Brasil,            Meia Ofensivo,20,12/04/2002 (19),"1,70m",direito,28/02/2023,BRA1_2023,BRA1,2023,Fluminense FC
Danielzinho,"1,40 mi. €",418530,Brasil,            Meia Ofensivo,55,11/01/1996 (25),"1,73m",direito,06/07/2023,BRA1_2023,BRA1,2023,Fluminense FC
Lima,"1,30 mi. €",387611,Brasil,            Meia Ofensivo,45,11/06/1996 (25),"1,81m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Ganso,700 mil €,67920,Brasil,            Meia Ofensivo,10,12/10/1989 (32),"1,84m",esquerdo,31/01/2019,BRA1_2023,BRA1,2023,Fluminense FC
Agner,-,1094614,Brasil,            Meia Ofensivo,38,22/03/2005 (16),"1,87m",direito,,BRA1_2023,BRA1,2023,Fluminense FC
Arthur Wenderroscky,-,743585,Brasil,            Meia Ofensivo,28,24/02/2005 (16),"1,73m",esquerdo,01/01/2024,BRA1_2023,BRA1,2023,Fluminense FC
Edinho,-,994621,Brasil,            Meia Ofensivo,34,23/08/2001 (20),"1,71m",direito,,BRA1_2023,BRA1,2023,Fluminense FC
Keno,"3,00 mi. €",346065,Brasil,            Ponta Esquerda,11,10/09/1989 (32),"1,74m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Michel Araújo,"2,00 mi. €",482144,Uruguai,            Ponta Esquerda,-,28/09/1996 (25),"1,78m",esquerdo,18/01/2020,BRA1_2023,BRA1,2023,Fluminense FC
Giovanni,900 mil €,573131,Brasil,            Ponta Esquerda,37,31/01/2002 (19),"1,76m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Matheus Reis,-,1124296,México,            Ponta Esquerda,-,02/04/2007 (14),"1,80m",direito,,BRA1_2023,BRA1,2023,Fluminense FC
Alexandre Jesus,-,739439,Brasil,            Ponta Esquerda,19,16/09/2001 (20),"1,84m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fluminense FC
Isaac,-,1084667,Brasil,            Ponta Esquerda,32,24/04/2004 (17),"1,70m",direito,01/04/2024,BRA1_2023,BRA1,2023,Fluminense FC
Marrony,"2,50 mi. €",599879,Brasil,            Ponta Direita,-,05/02/1999 (22),"1,86m",esquerdo,18/07/2022,BRA1_2023,BRA1,2023,Fluminense FC
Yony González,"1,30 mi. €",262474,Colômbia,            Ponta Direita,15,11/07/1994 (27),"1,84m",direito,06/07/2023,BRA1_2023,BRA1,2023,Fluminense FC
Jhon Arias,"1,00 mi. €",588989,Colômbia,            Ponta Direita,21,21/09/1997 (24),"1,68m",direito,18/08/2021,BRA1_2023,BRA1,2023,Fluminense FC
Willian Bigode,"1,00 mi. €",55338,Brasil,            Seg. Atacante,-,19/11/1986 (35),"1,71m",direito,01/01/2022,BRA1_2023,BRA1,2023,Fluminense FC
John Kennedy,"1,80 mi. €",856085,Brasil,            Centroavante,9,18/05/2002 (19),"1,73m",direito,01/01/2021,BRA1_2023,BRA1,2023,Fluminense FC
Germán Cano,"1,80 mi. €",54590,Argentina,            Centroavante,14,02/02/1988 (33),"1,76m",direito,13/01/2022,BRA1_2023,BRA1,2023,Fluminense FC
Alan,"1,50 mi. €",73460,China,            Centroavante,18,10/07/1989 (32),"1,78m",direito,20/06/2022,BRA1_2023,BRA1,2023,Fluminense FC
João Neto,-,875339,Brasil,            Centroavante,35,10/07/2003 (18),"1,81m",esquerdo,,BRA1_2023,BRA1,2023,Fluminense FC
Kauã Elias,-,1119009,Brasil,            Centroavante,39,28/03/2006 (15),"1,81m",direito,01/01/2024,BRA1_2023,BRA1,2023,Fluminense FC
Lelê,-,972864,Brasil,            Centroavante,99,01/10/1997 (24),"1,89m",direito,10/01/2024,BRA1_2023,BRA1,2023,Fluminense FC
Fernando Miguel,900 mil €,291963,Brasil,            Goleiro,16,02/02/1985 (35),"1,91m",esquerdo,21/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Luan Polli,400 mil €,273250,Brasil,            Goleiro,-,06/04/1993 (27),"1,89m",direito,29/07/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Marcelo Boeck,250 mil €,27346,Brasil,            Goleiro,1,28/11/1984 (36),"1,91m",direito,01/01/2017,BRA1_2022,BRA1,2022,Fortaleza EC
Max Walef,50 mil €,592336,Brasil,            Goleiro,23,23/10/1993 (27),"1,86m",direito,01/07/2013,BRA1_2022,BRA1,2022,Fortaleza EC
Kennedy,-,742022,Brasil,            Goleiro,-,08/12/1999 (21),"1,88m",direito,,BRA1_2022,BRA1,2022,Fortaleza EC
Emanuel Brítez,"1,60 mi. €",262851,Argentina,            Zagueiro,-,26/03/1992 (28),"1,78m",direito,19/07/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Marcelo Benevenuto,800 mil €,476339,Brasil,            Zagueiro,5,07/01/1996 (24),"1,81m",direito,05/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Titi,400 mil €,55250,Brasil,            Zagueiro,4,12/03/1988 (32),"1,88m",esquerdo,26/04/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Wagner Leonardo,50 mil €,671572,Brasil,            Zagueiro,26,23/07/1999 (21),"1,86m",esquerdo,24/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Alix,-,880217,Brasil,            Zagueiro,-,06/11/1999 (21),"1,95m",direito,,BRA1_2022,BRA1,2022,Fortaleza EC
Brayan Ceballos,-,650863,Colômbia,            Zagueiro,6,24/05/2001 (19),"1,83m",direito,01/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Habraão,-,965630,Brasil,            Zagueiro,28,26/06/2001 (19),"1,84m",direito,08/02/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Juninho Capixaba,900 mil €,406676,Brasil,            Lateral Esq.,29,06/07/1997 (23),"1,76m",esquerdo,10/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Anthony Landázuri,700 mil €,410696,Equador,            Lateral Dir.,3,19/04/1997 (23),"1,79m",direito,10/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Tinga,650 mil €,273442,Brasil,            Lateral Dir.,2,01/09/1993 (27),"1,79m",direito,01/01/2018,BRA1_2022,BRA1,2022,Fortaleza EC
Vitor Ricardo,-,868893,Brasil,            Lateral Dir.,40,14/04/2000 (20),"1,78m",direito,01/03/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Lucas Sasha,900 mil €,121986,Brasil,            Volante,-,01/03/1990 (30),"1,77m",ambidestro,18/07/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Caio Alexandre,900 mil €,727751,Brasil,            Volante,-,24/02/1999 (21),"1,74m",direito,01/01/2024,BRA1_2022,BRA1,2022,Fortaleza EC
Felipe,900 mil €,508930,Brasil,            Volante,15,10/04/1994 (26),"1,84m",direito,23/03/2015,BRA1_2022,BRA1,2022,Fortaleza EC
Fabrício Baiano,800 mil €,282513,Brasil,            Volante,-,13/06/1992 (28),"1,79m",direito,20/07/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Zé Welison,650 mil €,323452,Brasil,            Volante,17,11/03/1995 (25),"1,77m",direito,01/01/2023,BRA1_2022,BRA1,2022,Fortaleza EC
Matheus Jussa,600 mil €,347909,Brasil,            Volante,8,22/03/1996 (24),"1,83m",esquerdo,21/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Ronald,350 mil €,688684,Brasil,            Volante,14,18/06/1997 (23),"1,71m",direito,09/04/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Matheus Vargas,150 mil €,379198,Brasil,            Meia Central,20,18/06/1996 (24),"1,81m",direito,13/09/2019,BRA1_2022,BRA1,2022,Fortaleza EC
Sammuel,-,792652,Brasil,            Meia Central,-,21/12/2001 (19),"1,77m",esquerdo,01/01/2023,BRA1_2022,BRA1,2022,Fortaleza EC
Hércules,-,982617,Brasil,            Meia Central,35,20/10/2000 (20),"1,78m",direito,01/01/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Lucas Lima,"4,50 mi. €",232847,Brasil,            Meia Ofensivo,13,09/07/1990 (30),"1,76m",esquerdo,25/08/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Rómulo Otero,"2,40 mi. €",177680,Venezuela,            Meia Ofensivo,-,09/11/1992 (28),"1,65m",direito,02/07/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Edinho,500 mil €,353279,Brasil,            Meia Ofensivo,-,08/08/1994 (26),"1,58m",direito,01/07/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Lucas Crispim,250 mil €,344626,Brasil,            Meia Ofensivo,10,19/06/1994 (26),"1,78m",direito,01/03/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Thiaguinho,-,688670,Brasil,            Meia Ofensivo,27,09/06/1999 (21),"1,77m",direito,,BRA1_2022,BRA1,2022,Fortaleza EC
Pedro Rocha,"2,40 mi. €",362844,Brasil,            Ponta Esquerda,-,01/10/1994 (26),"1,75m",direito,12/08/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Valentín Depietri,450 mil €,697056,Argentina,            Ponta Esquerda,34,31/10/2000 (20),"1,78m",direito,01/07/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Moisés,-,788361,Brasil,            Ponta Esquerda,21,02/09/1996 (24),"1,77m",direito,11/01/2024,BRA1_2022,BRA1,2022,Fortaleza EC
David da Hora,-,752724,Brasil,            Ponta Esquerda,33,09/01/2000 (20),"1,79m",direito,03/06/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Yago Pikachu,"1,70 mi. €",265660,Brasil,            Ponta Direita,22,05/06/1992 (28),"1,72m",direito,01/01/2024,BRA1_2022,BRA1,2022,Fortaleza EC
Romarinho,950 mil €,267849,Brasil,            Ponta Direita,11,01/03/1994 (26),"1,68m",direito,06/08/2018,BRA1_2022,BRA1,2022,Fortaleza EC
Robson,700 mil €,161188,Brasil,            Ponta Direita,7,30/05/1991 (29),"1,75m",direito,03/03/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Silvio Romero,"2,80 mi. €",88082,Argentina,            Centroavante,18,22/07/1988 (32),"1,77m",direito,03/02/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Thiago Galhardo,"2,50 mi. €",186399,Brasil,            Centroavante,-,20/07/1989 (31),"1,83m",direito,01/01/2023,BRA1_2022,BRA1,2022,Fortaleza EC
Ángelo Henríquez,950 mil €,189740,Chile,            Centroavante,19,13/04/1994 (26),"1,75m",direito,07/07/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Renato Kayzer,600 mil €,404321,Brasil,            Centroavante,79,17/02/1996 (24),"1,76m",direito,09/02/2022,BRA1_2022,BRA1,2022,Fortaleza EC
Igor Torres,-,823291,Brasil,            Centroavante,77,11/03/2000 (20),"1,82m",ambidestro,05/03/2021,BRA1_2022,BRA1,2022,Fortaleza EC
Fernando Miguel,550 mil €,291963,Brasil,            Goleiro,16,02/02/1985 (36),"1,91m",esquerdo,21/01/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Luan Polli,500 mil €,273250,Brasil,            Goleiro,-,06/04/1993 (28),"1,89m",direito,29/07/2022,BRA1_2023,BRA1,2023,Fortaleza EC
João Ricardo,350 mil €,270420,Brasil,            Goleiro,1,06/09/1988 (33),"1,86m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Mauricio Kozlinski,350 mil €,438431,Brasil,            Goleiro,30,18/06/1991 (30),"1,91m",direito,20/03/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Kennedy,50 mil €,742022,Brasil,            Goleiro,-,08/12/1999 (22),"1,88m",direito,,BRA1_2023,BRA1,2023,Fortaleza EC
Bruno Guimarães,-,876750,Brasil,            Goleiro,-,08/06/2002 (19),"1,92m",direito,,BRA1_2023,BRA1,2023,Fortaleza EC
Tobias Figueiredo,"2,00 mi. €",122077,Portugal,            Zagueiro,3,02/02/1994 (27),"1,88m",direito,11/07/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Marcelo Benevenuto,"2,00 mi. €",476339,Brasil,            Zagueiro,5,07/01/1996 (25),"1,81m",direito,05/01/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Emanuel Brítez,"1,40 mi. €",262851,Argentina,            Zagueiro,19,26/03/1992 (29),"1,78m",direito,19/07/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Titi,450 mil €,55250,Brasil,            Zagueiro,4,12/03/1988 (33),"1,88m",esquerdo,26/04/2021,BRA1_2023,BRA1,2023,Fortaleza EC
Alix,50 mil €,880217,Brasil,            Zagueiro,37,06/11/1999 (22),"1,95m",direito,,BRA1_2023,BRA1,2023,Fortaleza EC
Brayan Ceballos,-,650863,Colômbia,            Zagueiro,-,24/05/2001 (20),"1,83m",direito,01/01/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Bernardo Schappo,-,699679,Brasil,            Zagueiro,14,22/03/1999 (22),"1,91m",esquerdo,31/03/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Habraão,-,965630,Brasil,            Zagueiro,28,26/06/2001 (20),"1,84m",direito,08/02/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Bruno Pacheco,800 mil €,435163,Brasil,            Lateral Esq.,6,08/12/1991 (30),"1,75m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Lucas Esteves,800 mil €,688668,Brasil,            Lateral Esq.,13,24/06/2000 (21),"1,71m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Gonzalo Escobar,700 mil €,440377,Argentina,            Lateral Esq.,33,16/03/1997 (24),"1,71m",esquerdo,03/07/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Tinga,"1,20 mi. €",273442,Brasil,            Lateral Dir.,2,01/09/1993 (28),"1,79m",direito,01/01/2018,BRA1_2023,BRA1,2023,Fortaleza EC
Dudu,"1,00 mi. €",476362,Brasil,            Lateral Dir.,20,30/05/1997 (24),"1,75m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Caio Alexandre,"3,50 mi. €",727751,Brasil,            Volante,8,24/02/1999 (22),"1,74m",direito,01/01/2024,BRA1_2023,BRA1,2023,Fortaleza EC
Zanocelo,"1,50 mi. €",646404,Brasil,            Volante,25,30/01/2001 (20),"1,85m",direito,03/04/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Lucas Sasha,900 mil €,121986,Brasil,            Volante,88,01/03/1990 (31),"1,77m",ambidestro,18/07/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Ronald,800 mil €,688684,Brasil,            Volante,-,18/06/1997 (24),"1,71m",direito,09/04/2021,BRA1_2023,BRA1,2023,Fortaleza EC
Zé Welison,800 mil €,323452,Brasil,            Volante,17,11/03/1995 (26),"1,77m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Pedro Augusto,500 mil €,594105,Brasil,            Meia Central,21,03/03/1997 (24),"1,81m",direito,13/07/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Kauan,-,1074479,Brasil,            Meia Central,-,16/04/2005 (16),"1,74m",direito,01/01/2024,BRA1_2023,BRA1,2023,Fortaleza EC
Sammuel,-,792652,Brasil,            Meia Central,26,21/12/2001 (20),"1,77m",esquerdo,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Hércules,-,982617,Brasil,            Meia Central,35,20/10/2000 (21),"1,78m",direito,01/01/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Tomás Pochettino,"4,00 mi. €",348354,Argentina,            Meia Ofensivo,7,01/02/1996 (25),"1,80m",direito,10/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Lucas Crispim,"2,50 mi. €",344626,Brasil,            Meia Ofensivo,10,19/06/1994 (27),"1,78m",direito,01/03/2021,BRA1_2023,BRA1,2023,Fortaleza EC
Calebe,"1,50 mi. €",798114,Brasil,            Meia Ofensivo,27,30/04/2000 (21),"1,73m",esquerdo,05/02/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Amorim,-,1082774,Brasil,            Meia Ofensivo,31,18/05/2005 (16),"1,77m",direito,,BRA1_2023,BRA1,2023,Fortaleza EC
Pedro Rocha,"2,00 mi. €",362844,Brasil,            Ponta Esquerda,32,01/10/1994 (27),"1,75m",direito,12/08/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Guilherme,"1,10 mi. €",444920,Brasil,            Ponta Esquerda,29,13/04/1995 (26),"1,78m",esquerdo,08/02/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Moisés,500 mil €,788361,Brasil,            Ponta Esquerda,-,02/09/1996 (25),"1,77m",direito,11/01/2024,BRA1_2023,BRA1,2023,Fortaleza EC
Marinho,"3,50 mi. €",74758,Brasil,            Ponta Direita,12,29/05/1990 (31),"1,69m",esquerdo,01/07/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Yago Pikachu,"1,80 mi. €",265660,Brasil,            Ponta Direita,22,05/06/1992 (29),"1,72m",direito,01/01/2024,BRA1_2023,BRA1,2023,Fortaleza EC
Romarinho,"1,30 mi. €",267849,Brasil,            Ponta Direita,11,01/03/1994 (27),"1,68m",direito,06/08/2018,BRA1_2023,BRA1,2023,Fortaleza EC
Júnior Santos,800 mil €,592347,Brasil,            Ponta Direita,-,11/10/1994 (27),"1,88m",direito,20/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Imanol Machuca,75 mil €,829968,Argentina,            Ponta Direita,39,15/01/2000 (21),"1,70m",direito,28/07/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Silvio Romero,"3,00 mi. €",88082,Argentina,            Centroavante,18,22/07/1988 (33),"1,77m",direito,03/02/2022,BRA1_2023,BRA1,2023,Fortaleza EC
Thiago Galhardo,"2,00 mi. €",186399,Brasil,            Centroavante,91,20/07/1989 (32),"1,83m",direito,01/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Juan Martín Lucero,850 mil €,162807,Argentina,            Centroavante,9,10/10/1991 (30),"1,82m",direito,13/01/2023,BRA1_2023,BRA1,2023,Fortaleza EC
Gustavo Coutinho,200 mil €,612340,Brasil,            Centroavante,-,19/01/1999 (22),"1,86m",direito,01/03/2021,BRA1_2023,BRA1,2023,Fortaleza EC
Tadeu,900 mil €,258367,Brasil,            Goleiro,23,04/02/1992 (28),"1,84m",direito,01/01/2020,BRA1_2022,BRA1,2022,Goiás EC
Marcelo Rangel,200 mil €,412610,Brasil,            Goleiro,88,17/05/1988 (32),"1,86m",direito,16/01/2017,BRA1_2022,BRA1,2022,Goiás EC
Matheus Alves,50 mil €,363772,Brasil,            Goleiro,94,15/12/1994 (26),"1,90m",direito,,BRA1_2022,BRA1,2022,Goiás EC
Márcio Victor,-,593001,Brasil,            Goleiro,-,06/11/2000 (20),"1,87m",direito,05/04/2022,BRA1_2022,BRA1,2022,Goiás EC
Luis Felype,-,863120,Brasil,            Goleiro,-,03/04/2001 (19),"1,89m",ambidestro,05/04/2022,BRA1_2022,BRA1,2022,Goiás EC
José Catula,-,1074480,Brasil,            Goleiro,-,21/04/2004 (16),-, ,,BRA1_2022,BRA1,2022,Goiás EC
Lucas Halter,"5,00 mi. €",468302,Brasil,            Zagueiro,-,02/05/2000 (20),"1,88m",direito,21/07/2022,BRA1_2022,BRA1,2022,Goiás EC
Sidnei,"5,00 mi. €",27374,Brasil,            Zagueiro,12,23/08/1989 (31),"1,84m",direito,12/04/2022,BRA1_2022,BRA1,2022,Goiás EC
Caetano,250 mil €,625345,Brasil,            Zagueiro,4,24/06/1999 (21),"1,82m",esquerdo,24/01/2022,BRA1_2022,BRA1,2022,Goiás EC
Reynaldo,200 mil €,514297,Brasil,            Zagueiro,29,03/01/1997 (23),"1,86m",esquerdo,29/07/2024,BRA1_2022,BRA1,2022,Goiás EC
Éverson,150 mil €,468253,Brasil,            Zagueiro,-,24/07/1997 (23),"1,90m",esquerdo,04/01/2022,BRA1_2022,BRA1,2022,Goiás EC
Sidimar,-,129119,Brasil,            Zagueiro,34,09/07/1992 (28),"1,85m",direito,29/04/2022,BRA1_2022,BRA1,2022,Goiás EC
Iago Mendonça,-,678992,Brasil,            Zagueiro,-,16/08/1999 (21),"1,95m",ambidestro,,BRA1_2022,BRA1,2022,Goiás EC
Danilo Cardoso,-,870414,Brasil,            Zagueiro,-,27/03/1997 (23),"1,83m",direito,19/07/2022,BRA1_2022,BRA1,2022,Goiás EC
Luis Miguel,-,1074476,Brasil,            Zagueiro,-,25/03/2003 (17),"1,87m",direito,,BRA1_2022,BRA1,2022,Goiás EC
Kaua Moura,-,1074477,Brasil,            Zagueiro,-,05/01/2004 (16),-, ,,BRA1_2022,BRA1,2022,Goiás EC
Mina,-,1074478,Brasil,            Zagueiro,-,12/03/2003 (17),"1,87m",direito,01/01/2024,BRA1_2022,BRA1,2022,Goiás EC
Da Silva,-,863104,Brasil,            Zagueiro,3,07/02/2001 (19),"1,92m",direito,01/01/2022,BRA1_2022,BRA1,2022,Goiás EC
Yan Souto,-,979629,Brasil,            Zagueiro,13,05/10/2001 (19),"1,88m",direito,08/03/2022,BRA1_2022,BRA1,2022,Goiás EC
Danilo Barcelos,750 mil €,271666,Brasil,            Lateral Esq.,14,17/08/1991 (29),"1,81m",esquerdo,08/03/2022,BRA1_2022,BRA1,2022,Goiás EC
Artur,350 mil €,296903,Brasil,            Lateral Esq.,-,05/08/1994 (26),"1,78m",esquerdo,07/07/2021,BRA1_2022,BRA1,2022,Goiás EC
Sávio,-,607093,Brasil,            Lateral Esq.,-,26/05/1995 (25),"1,73m",esquerdo,19/07/2022,BRA1_2022,BRA1,2022,Goiás EC
Xavier,-,989591,Brasil,            Lateral Esq.,-,20/02/2004 (16),"1,74m",esquerdo,,BRA1_2022,BRA1,2022,Goiás EC
Juan Tavares,-,933879,Brasil,            Lateral Esq.,37,25/04/2002 (18),"1,79m",esquerdo,01/01/2022,BRA1_2022,BRA1,2022,Goiás EC
